#Wave		#Intensity
3223.529297	418.325012
3221.288086	409.400726
3219.045898	415.979156
3216.803711	440.392548
3214.560547	429.124847
3212.317383	435.692139
3210.073242	421.089844
3207.828125	424.314545
3205.583008	444.238037
3203.336914	428.532196
3201.089844	445.105072
3198.842773	454.993958
3196.594727	448.195099
3194.346680	432.505249
3192.097656	430.162354
3189.847656	452.267578
3187.596680	417.703827
3185.345703	454.237976
3183.094727	451.891357
3180.841797	439.556061
3178.588867	432.775909
3176.335938	439.311981
3174.082031	431.426453
3171.827148	469.004303
3169.571289	436.728882
3167.315430	474.284180
3165.058594	447.564270
3162.801758	461.837524
3160.543945	436.242981
3158.285156	440.549103
3156.025391	454.812164
3153.765625	439.197327
3151.505859	453.452667
3149.244141	444.480804
3146.982422	454.305115
3144.720703	432.077179
3142.457031	446.318298
3140.194336	445.089203
3137.929688	457.110321
3135.665039	448.152008
3133.399414	424.852936
3131.132813	437.972595
3128.866211	461.010925
3126.598633	421.188751
3124.331055	415.559448
3122.062500	393.403656
3119.792969	456.088226
3117.523438	455.960449
3115.252930	447.024292
3112.981445	432.589386
3110.709961	447.874054
3108.437500	464.250183
3106.164063	465.219696
3103.890625	448.596558
3101.616211	442.974640
3099.340820	436.256897
3097.065430	457.007202
3094.789063	436.011688
3092.511719	451.260498
3090.234375	433.571198
3087.956055	458.687988
3085.676758	433.327179
3083.397461	433.205170
3081.117188	433.083160
3078.836914	448.306610
3076.554688	429.551758
3074.273438	444.767456
3071.990234	461.069702
3069.707031	468.603729
3067.422852	449.863983
3065.138672	450.831238
3062.852539	450.703949
3060.567383	460.419342
3058.280273	458.102600
3055.993164	450.322021
3053.705078	464.399902
3051.416992	456.621796
3049.126953	459.768890
3046.837891	464.005890
3044.546875	456.234253
3042.255859	437.555359
3039.964844	451.612488
3037.671875	448.212891
3035.378906	446.995636
3033.083984	466.487549
3030.791016	475.072174
3028.496094	435.722412
3026.199219	456.289703
3023.904297	481.200012
3021.607422	476.709869
3019.308594	465.693756
3017.009766	464.473694
3014.710938	444.767578
3012.412109	469.645416
3010.111328	472.772369
3007.810547	460.686127
3005.509766	460.555023
3003.207031	447.393097
3000.904297	493.946350
2998.601563	444.967743
2996.296875	451.350861
2993.992188	463.153595
2991.685547	469.527740
2989.378906	462.889557
2987.072266	462.757538
2984.765625	469.126099
2982.457031	442.997284
2980.148438	478.603668
2977.839844	468.724457
2975.529297	484.823517
2973.218750	460.883484
2970.906250	473.730682
2968.595703	500.626953
2966.281250	462.650238
2963.968750	466.840515
2961.654297	485.072693
2959.339844	453.612976
2957.023438	470.758636
2954.708984	476.020905
2952.390625	457.539764
2950.074219	468.196625
2947.755859	489.632111
2945.437500	502.429840
2943.117188	475.339081
2940.796875	498.908966
2938.476563	478.298096
2936.156250	492.161011
2933.833984	501.709381
2931.511719	457.436157
2929.187500	478.824951
2926.863281	476.535950
2924.539063	482.851318
2922.212891	488.087921
2919.886719	455.704315
2917.560547	459.871063
2915.232422	471.554443
2912.904297	453.163330
2910.576172	487.386047
2908.246094	488.318909
2905.916016	493.542816
2903.585938	476.238831
2901.253906	479.318451
2898.921875	474.892303
2896.589844	458.680084
2894.255859	487.474854
2891.921875	486.263123
2889.587891	508.608612
2887.251953	493.475525
2884.916016	484.771912
2882.578125	477.143066
2880.242188	465.240509
2877.902344	454.413940
2875.564453	456.420349
2873.224609	469.111450
2870.884766	471.112305
2868.542969	483.791656
2866.201172	508.207916
2863.859375	466.433960
2861.517578	465.231842
2859.173828	429.894775
2856.830078	471.360870
2854.484375	444.571320
2852.138672	471.087646
2849.792969	469.885559
2847.445313	480.401154
2845.097656	472.807617
2842.750000	440.733215
2840.400391	449.119385
2838.050781	458.564575
2835.699219	455.240448
2833.349609	450.854858
2830.998047	454.975952
2828.644531	458.031860
2826.291016	439.837708
2823.937500	469.448639
2821.583984	441.705475
2819.228516	473.421448
2816.873047	453.121338
2814.515625	445.563385
2812.158203	467.705322
2809.800781	458.026855
2807.441406	451.533783
2805.082031	458.819611
2802.722656	465.041779
2800.361328	438.430878
2798.000000	460.535767
2795.638672	426.532806
2793.275391	428.524536
2790.912109	452.728302
2788.548828	437.791595
2786.183594	452.463959
2783.818359	436.479065
2781.451172	456.425812
2779.083984	447.842560
2776.716797	431.872772
2774.347656	462.359344
2771.980469	447.449829
2769.609375	435.713959
2767.240234	463.008362
2764.869141	460.764099
2762.496094	426.898895
2760.125000	445.741638
2757.751953	436.129974
2755.376953	450.746246
2753.001953	450.614136
2750.626953	432.589081
2748.251953	439.827759
2745.875000	421.816284
2743.498047	438.518188
2741.119141	423.671417
2738.740234	436.158875
2736.361328	431.828125
2733.980469	438.003540
2731.599609	426.324249
2729.218750	432.497498
2726.835938	449.161499
2724.453125	432.243317
2722.070313	458.336884
2719.685547	444.571381
2717.300781	453.874481
2714.916016	420.208130
2712.529297	432.655579
2710.142578	454.521179
2707.753906	418.790192
2705.365234	429.133514
2702.976563	436.331604
2700.585938	421.558350
2698.195313	445.486176
2695.804688	422.355316
2693.412109	427.456390
2691.019531	434.644043
2688.625000	416.759186
2686.232422	431.255005
2683.835938	417.557129
2681.441406	429.956879
2679.044922	418.353882
2676.648438	428.660004
2674.250000	416.021423
2671.851563	400.263214
2669.453125	420.985809
2667.052734	431.278687
2664.652344	417.612610
2662.251953	416.447968
2659.849609	424.651245
2657.447266	408.918030
2655.042969	404.636230
2652.638672	400.356873
2650.234375	406.475800
2647.828125	421.944489
2645.421875	404.157104
2643.015625	392.612122
2640.607422	391.457397
2638.199219	401.721741
2635.791016	405.753540
2633.380859	395.258942
2630.970703	377.510681
2628.558594	370.140991
2626.146484	377.286652
2623.734375	377.174652
2621.320313	381.206177
2618.906250	374.879486
2616.492188	379.944458
2614.076172	400.530823
2611.660156	381.787994
2609.242188	376.502747
2606.824219	385.697144
2604.406250	383.514954
2601.988281	372.033173
2599.568359	376.054962
2597.146484	360.450867
2594.726563	354.148529
2592.304688	347.849915
2589.880859	382.830505
2587.457031	365.179596
2585.033203	375.383514
2582.609375	346.404572
2580.183594	375.159760
2577.755859	352.380157
2575.330078	367.725739
2572.902344	361.437622
2570.472656	373.682922
2568.042969	371.513153
2565.613281	356.998840
2563.183594	344.550171
2560.751953	371.180481
2558.320313	372.097504
2555.886719	340.131134
2553.453125	366.738770
2551.019531	364.575195
2548.583984	344.959564
2546.148438	365.383575
2543.710938	363.222168
2541.273438	356.959045
2538.835938	354.801361
2536.396484	373.147491
2533.957031	364.837219
2531.517578	343.213104
2529.076172	354.376617
2526.634766	339.935822
2524.193359	348.022736
2521.750000	329.499207
2519.306641	337.584290
2516.861328	345.664490
2514.416016	333.292389
2511.970703	340.346863
2509.523438	336.157715
2507.076172	353.421478
2504.626953	328.807953
2502.177734	334.834259
2499.728516	336.774780
2497.279297	329.532043
2494.828125	321.273712
2492.375000	327.294830
2489.921875	334.331604
2487.468750	351.554047
2485.015625	334.130585
2482.560547	345.232330
2480.105469	321.712677
2477.648438	327.722504
2475.191406	294.047516
2472.732422	337.696869
2470.275391	318.274994
2467.816406	332.410797
2465.355469	342.473083
2462.894531	320.019348
2460.433594	323.985413
2457.970703	330.995026
2455.507813	310.594910
2453.044922	311.515991
2450.580078	309.393219
2448.115234	308.285797
2445.648438	295.013489
2443.181641	319.248108
2440.714844	321.178101
2438.246094	306.900909
2435.777344	321.996735
2433.306641	325.948547
2430.835938	318.766357
2428.365234	298.437042
2425.894531	320.596436
2423.419922	306.344971
2420.947266	298.166473
2418.472656	314.243134
2415.998047	289.905151
2413.523438	317.082489
2411.046875	299.824829
2408.568359	305.789337
2406.091797	302.670044
2403.611328	293.501038
2401.132813	297.445313
2398.652344	302.395111
2396.171875	327.495453
2393.689453	295.160278
2391.207031	311.183868
2388.724609	295.988098
2386.240234	285.833771
2383.755859	286.753235
2381.269531	281.636993
2378.783203	299.651276
2376.296875	276.439911
2373.808594	278.365845
2371.320313	301.387726
2368.832031	294.265930
2366.341797	284.136414
2363.851563	286.057495
2361.359375	308.045502
2358.867188	285.883636
2356.373047	290.810699
2353.880859	272.677460
2351.384766	286.625122
2348.890625	305.573669
2346.394531	284.447601
2343.896484	279.354675
2341.400391	271.261902
2338.902344	273.180664
2336.402344	267.095337
2333.902344	279.014587
2331.402344	279.929352
2328.900391	259.855194
2326.398438	272.764801
2323.894531	294.656006
2321.392578	287.576447
2318.886719	268.522491
2316.382813	262.453064
2313.876953	269.356323
2311.369141	265.284882
2308.861328	262.212891
2306.353516	284.060303
2303.843750	271.020386
2301.333984	269.941528
2298.824219	273.842255
2296.312500	258.826294
2293.800781	253.771301
2291.287109	276.575928
2288.773438	270.523926
2286.259766	268.452667
2283.744141	256.442993
2281.228516	264.313843
2278.712891	265.226318
2276.195313	269.117371
2273.675781	267.049500
2271.156250	273.914886
2268.636719	247.043198
2266.117188	266.804291
2263.595703	257.798737
2261.074219	278.535583
2258.550781	288.359497
2256.027344	261.524323
2253.501953	267.386047
2250.976563	256.413910
2248.451172	280.088318
2245.923828	243.394318
2243.396484	253.210693
2240.869141	248.188980
2238.339844	271.836731
2235.808594	266.812317
2233.279297	261.790924
2230.748047	254.797424
2228.214844	249.782730
2225.681641	253.653915
2223.148438	241.735840
2220.613281	255.470764
2218.078125	257.364380
2215.542969	262.214050
2213.005859	256.220642
2210.468750	250.230850
2207.929688	248.184143
2205.390625	250.076874
2202.849609	252.952652
2200.310547	268.617950
2197.767578	262.633362
2195.226563	230.102173
2192.681641	262.471619
2190.138672	243.718735
2187.593750	228.907120
2185.048828	259.282623
2182.501953	237.602463
2179.955078	244.399872
2177.408203	246.286942
2174.859375	255.039261
2172.308594	219.658325
2169.759766	235.275589
2167.208984	237.162979
2164.656250	252.765121
2162.103516	263.460541
2159.550781	249.671707
2156.996094	245.679382
2154.441406	251.474472
2151.884766	253.353149
2149.328125	254.252731
2146.771484	240.487823
2144.212891	257.027405
2141.654297	235.454163
2139.095703	242.218140
2136.535156	235.308502
2133.972656	234.259598
2131.412109	233.211304
2128.847656	246.795792
2126.285156	254.520782
2123.720703	260.291199
2121.154297	229.998840
2118.589844	239.670273
2116.021484	240.569962
2113.455078	228.811417
2110.886719	241.394211
2108.316406	232.561798
2105.748047	215.952744
2103.175781	217.830673
2100.605469	222.623871
2098.033203	236.160751
2095.458984	233.172791
2092.884766	234.071640
2090.310547	240.795609
2087.734375	229.073044
2085.158203	238.705353
2082.582031	235.721054
2080.003906	218.192413
2077.423828	226.849564
2074.843750	233.563034
2072.263672	223.802002
2069.683594	228.575089
2067.101563	223.662811
2064.517578	231.336700
2061.935547	224.491272
2059.349609	223.454056
2056.765625	228.219650
2054.179688	236.849167
2051.591797	212.614655
2049.003906	221.243576
2046.416016	230.832932
2043.826172	241.381790
2041.236328	235.515198
2038.646484	219.038040
2036.054688	233.439117
2033.460938	227.580368
2030.869141	214.977081
2028.273438	230.329559
2025.679688	222.550308
2023.083984	238.853882
2020.486328	227.225479
2017.890625	235.817200
2015.291016	230.932465
2012.693359	217.393463
2010.091797	247.135681
2007.492188	240.329239
2004.890625	211.423630
2002.289063	223.846832
1999.685547	223.776840
1997.082031	226.587204
1994.476563	219.797623
1991.871094	213.012238
1989.265625	211.986374
1986.658203	213.837845
1984.050781	225.274261
1981.441406	216.578903
1978.832031	229.923264
1976.220703	212.612396
1973.609375	217.332840
1970.998047	204.822266
1968.384766	211.455765
1965.771484	212.345978
1963.158203	217.060455
1960.541016	217.948303
1957.925781	222.657990
1955.308594	208.258423
1952.691406	207.238052
1950.072266	210.037155
1947.453125	208.062378
1944.832031	212.767624
1942.210938	203.162643
1939.589844	219.308594
1936.966797	202.081802
1934.343750	220.123703
1931.718750	224.817596
1929.093750	208.557526
1926.468750	198.019745
1923.841797	214.136673
1921.212891	195.040924
1918.585938	217.806442
1915.955078	212.983795
1913.326172	219.570404
1910.695313	206.198166
1908.062500	217.532303
1905.429688	210.816422
1902.796875	200.307449
1900.162109	207.836533
1897.527344	221.053192
1894.892578	213.396103
1892.253906	210.484436
1889.617188	210.418060
1886.978516	205.614044
1884.339844	205.549179
1881.699219	200.749664
1879.058594	211.099274
1876.416016	201.569290
1873.773438	194.883392
1871.130859	193.876114
1868.486328	221.232590
1865.841797	219.272430
1863.195313	201.251160
1860.548828	199.298462
1857.900391	188.848785
1855.251953	196.340637
1852.603516	204.771362
1849.953125	213.196732
1847.302734	207.470978
1844.650391	205.519836
1841.998047	196.972702
1839.343750	204.447586
1836.689453	194.964294
1834.035156	225.032410
1831.378906	200.488373
1828.722656	199.483887
1826.064453	202.242661
1823.406250	212.522583
1820.746094	185.193253
1818.085938	196.411758
1815.425781	190.712646
1812.763672	185.017105
1810.099609	197.163788
1807.437500	206.486984
1804.771484	204.544891
1802.107422	211.045822
